ano,sigla_uf,sexo,total_trabalhadores,salario_medio
1999,MG,Feminino,1049723,497.09
1999,MG,Masculino,1678783,571.51
1999,MS,Feminino,104474,493.9
1999,MS,Masculino,178880,558.91
1999,MT,Feminino,99521,543.33
1999,MT,Masculino,190286,566.2
1999,PA,Feminino,164112,513.43
1999,PA,Masculino,267964,581.33
1999,PB,Feminino,151844,380.81
1999,PB,Masculino,178548,498.36
1999,PE,Feminino,330884,470.18
1999,PE,Masculino,523995,536.01
1999,PI,Feminino,95452,378.65
1999,PI,Masculino,106116,496.85
1999,PR,Feminino,604690,527.68
1999,PR,Masculino,976104,649.95
1999,RJ,Feminino,1027070,654.79
1999,RJ,Masculino,1614228,798.23
1999,RN,Feminino,137258,378.65
1999,RN,Masculino,160358,498.98
1999,RO,Feminino,60581,606.14
1999,RO,Masculino,83879,664.23
1999,RR,Feminino,10691,766.58
1999,RR,Masculino,13916,831.86
1999,RS,Feminino,758027,575.84
1999,RS,Masculino,1057202,720.39
1999,SC,Feminino,378596,506.23
1999,SC,Masculino,633335,657.57
1999,SE,Feminino,84805,441.81
1999,SE,Masculino,110781,557.42
1999,SP,Feminino,2890557,750.31
1999,SP,Masculino,4744849,923.75
1999,TO,Feminino,42616,478.14
1999,TO,Masculino,53416,582.53
2000,AC,Feminino,29637,623.22
2000,AC,Masculino,31811,722.18
2000,AL,Feminino,97448,459.26
2000,AL,Masculino,174735,480.78
2000,AM,Feminino,102692,644.26
2000,AM,Masculino,146681,813.2
2000,AP,Feminino,19777,822.14
2000,AP,Masculino,27738,859.74
2000,BA,Feminino,490319,514.45
2000,BA,Masculino,687024,609.05
2000,CE,Feminino,317090,430.27
2000,CE,Masculino,374003,544.48
2000,DF,Feminino,278016,1300.59
2000,DF,Masculino,534345,1226.05
2000,ES,Feminino,174199,553.36
2000,ES,Masculino,297499,656.95
2000,GO,Feminino,260126,468.02
2000,GO,Masculino,403776,560.79
2000,MA,Feminino,128192,437.69
2000,MA,Masculino,156601,553.4
2000,MG,Feminino,1069201,544.31
2000,MG,Masculino,1734253,616.75
2000,MS,Feminino,108737,529.85
2000,MS,Masculino,190892,576.86
2000,MT,Feminino,109695,564.5
2000,MT,Masculino,205852,582.53
2000,PA,Feminino,168899,543.87
2000,PA,Masculino,289737,603.42
2000,PB,Feminino,153810,406.86
2000,PB,Masculino,185325,520.4
2000,PE,Feminino,348158,526.46
2000,PE,Masculino,534874,594.31
2000,PI,Feminino,95516,404.67
2000,PI,Masculino,110213,519.8
2000,PR,Feminino,643830,555.42
2000,PR,Masculino,1009605,691.79
2000,RJ,Feminino,1050883,721.71
2000,RJ,Masculino,1667255,854.83
2000,RN,Feminino,144741,399.82
2000,RN,Masculino,170747,518.14
2000,RO,Feminino,58087,672.5
2000,RO,Masculino,89817,731.78
2000,RR,Feminino,10266,807.98
2000,RR,Masculino,13180,823.96
2000,RS,Feminino,790574,609.84
2000,RS,Masculino,1103215,759.68
2000,SC,Feminino,407780,516.52
2000,SC,Masculino,670149,668.53
2000,SE,Feminino,87419,477.31
2000,SE,Masculino,118635,583.66
2000,SP,Feminino,3054635,792.37
2000,SP,Masculino,4994897,971.71
2000,TO,Feminino,45919,480.06
2000,TO,Masculino,60124,578.71
2001,AC,Feminino,30873,709.13
2001,AC,Masculino,33908,813.88
2001,AL,Feminino,107722,499.06
2001,AL,Masculino,178951,537.21
2001,AM,Feminino,136112,807.99
2001,AM,Masculino,131161,827.56
2001,AP,Feminino,19101,804.03
2001,AP,Masculino,27542,892.01
2001,BA,Feminino,513674,542.58
2001,BA,Masculino,695893,650.98
2001,CE,Feminino,318322,457.44
2001,CE,Masculino,406632,592.07
2001,DF,Feminino,254362,1384.24
2001,DF,Masculino,527018,1449.76
2001,ES,Feminino,193312,578.11
2001,ES,Masculino,321841,683.23
2001,GO,Feminino,294756,512.83
2001,GO,Masculino,435852,618.67
2001,MA,Feminino,141321,477.27
2001,MA,Masculino,167158,604.85
2001,MG,Feminino,1114886,579.44
2001,MG,Masculino,1778840,678.02
2001,MS,Feminino,119850,582.78
2001,MS,Masculino,201411,655.54
2001,MT,Feminino,119818,577.98
2001,MT,Masculino,222339,620.0
2001,PA,Feminino,182668,588.8
2001,PA,Masculino,305700,655.54
2001,PB,Feminino,169800,445.7
2001,PB,Masculino,189335,562.78
2001,PE,Feminino,345794,541.3
2001,PE,Masculino,549621,609.78
2001,PI,Feminino,100505,431.75
2001,PI,Masculino,114652,562.75
2001,PR,Feminino,679755,580.87
2001,PR,Masculino,1041901,747.83
2001,RJ,Feminino,1097541,788.56
2001,RJ,Masculino,1703829,971.89
2001,RN,Feminino,157769,430.08
2001,RN,Masculino,179391,574.4
2001,RO,Feminino,58961,659.91
2001,RO,Masculino,91546,740.76
2001,RR,Feminino,11205,855.76
2001,RR,Masculino,15640,896.81
2001,RS,Feminino,837768,663.92
2001,RS,Masculino,1144618,831.4
2001,SC,Feminino,442501,551.97
2001,SC,Masculino,713211,729.58
2001,SE,Feminino,95270,525.26
2001,SE,Masculino,123209,635.44
2001,SP,Feminino,3155156,849.31
2001,SP,Masculino,5072211,1065.2
2001,TO,Feminino,53014,535.53
2001,TO,Masculino,64349,640.32
2002,AC,Feminino,32509,802.33
2002,AC,Masculino,35930,891.04
2002,AL,Feminino,113324,534.99
2002,AL,Masculino,198456,559.65
2002,AM,Feminino,117695,782.61
2002,AM,Masculino,173620,972.96
2002,AP,Feminino,24672,1017.5
2002,AP,Masculino,31288,969.73
2002,BA,Feminino,558495,579.64
2002,BA,Masculino,751222,685.2
2002,CE,Feminino,354181,502.54
2002,CE,Masculino,439131,639.73
2002,DF,Feminino,270240,1567.6
2002,DF,Masculino,543351,1603.52
2002,ES,Feminino,213219,623.29
2002,ES,Masculino,338382,750.18
2002,GO,Feminino,319519,582.51
2002,GO,Masculino,461924,675.76
2002,MA,Feminino,150077,523.07
2002,MA,Masculino,179858,647.03
2002,MG,Feminino,1186053,613.37
2002,MG,Masculino,1860309,713.42
2002,MS,Feminino,133905,625.22
2002,MS,Masculino,215695,697.22
2002,MT,Feminino,134904,620.1
2002,MT,Masculino,244248,661.25
2002,PA,Feminino,206951,638.37
2002,PA,Masculino,339300,684.78
2002,PB,Feminino,176053,483.47
2002,PB,Masculino,199484,580.46
2002,PE,Feminino,369818,590.0
2002,PE,Masculino,574077,662.98
2002,PI,Feminino,114674,477.04
2002,PI,Masculino,122271,589.69
2002,PR,Feminino,724756,623.58
2002,PR,Masculino,1087875,785.79
2002,RJ,Feminino,1139484,880.5
2002,RJ,Masculino,1782979,1057.04
2002,RN,Feminino,135094,490.21
2002,RN,Masculino,183877,618.53
2002,RO,Feminino,73706,730.8
2002,RO,Masculino,99570,820.23
2002,RR,Feminino,11943,923.02
2002,RR,Masculino,16186,1092.51
2002,RS,Feminino,860337,713.92
2002,RS,Masculino,1167025,881.77
2002,SC,Feminino,482563,618.47
2002,SC,Masculino,753049,794.52
2002,SE,Feminino,102314,592.23
2002,SE,Masculino,136991,691.7
2002,SP,Feminino,3350745,908.76
2002,SP,Masculino,5257303,1119.3
2002,TO,Feminino,61304,609.44
2002,TO,Masculino,71923,682.7
2003,AC,Feminino,33027,822.57
2003,AC,Masculino,35473,930.06
2003,AL,Feminino,115774,568.67
2003,AL,Masculino,199917,600.16
2003,AM,Feminino,89301,707.22
2003,AM,Masculino,229060,1069.62
2003,AP,Feminino,27717,1082.66
2003,AP,Masculino,35210,1180.1
2003,BA,Feminino,590018,640.77
2003,BA,Masculino,789591,768.07
2003,CE,Feminino,372327,540.17
2003,CE,Masculino,452735,693.54
2003,DF,Feminino,272924,1715.36
2003,DF,Masculino,537198,1768.36
2003,ES,Feminino,217947,685.74
2003,ES,Masculino,347354,845.31
2003,GO,Feminino,335755,633.36
2003,GO,Masculino,491284,744.5
2003,MA,Feminino,160599,601.04
2003,MA,Masculino,188162,729.04
2003,MG,Feminino,1238737,673.42
2003,MG,Masculino,1899289,791.45
2003,MS,Feminino,137448,654.17
2003,MS,Masculino,227794,752.15
2003,MT,Feminino,145074,688.87
2003,MT,Masculino,269027,750.72
2003,PA,Feminino,219379,697.23
2003,PA,Masculino,353200,743.22
2003,PB,Feminino,177591,551.18
2003,PB,Masculino,206276,676.04
2003,PE,Feminino,374201,625.15
2003,PE,Masculino,587975,716.58
2003,PI,Feminino,120828,550.12
2003,PI,Masculino,126278,675.24
2003,PR,Feminino,756935,685.85
2003,PR,Masculino,1127445,879.13
2003,RJ,Feminino,1141206,940.47
2003,RJ,Masculino,1803987,1158.27
2003,RN,Feminino,171184,556.91
2003,RN,Masculino,216823,700.09
2003,RO,Feminino,78938,770.95
2003,RO,Masculino,104539,887.42
2003,RR,Feminino,12267,1033.22
2003,RR,Masculino,15458,1081.79
2003,RS,Feminino,884077,810.62
2003,RS,Masculino,1195734,990.73
2003,SC,Feminino,513012,669.34
2003,SC,Masculino,779395,885.93
2003,SE,Feminino,105457,640.77
2003,SE,Masculino,139654,753.28
2003,SP,Feminino,3445983,982.55
2003,SP,Masculino,5302169,1220.45
2003,TO,Feminino,66276,656.79
2003,TO,Masculino,79916,763.56
2004,AC,Feminino,35340,893.88
2004,AC,Masculino,38391,969.19
2004,AL,Feminino,123953,624.69
2004,AL,Masculino,222550,678.56
2004,AM,Feminino,103990,788.87
2004,AM,Masculino,261098,1167.71
2004,AP,Feminino,30777,1181.57
2004,AP,Masculino,39341,1260.98
2004,BA,Feminino,617042,692.71
2004,BA,Masculino,841273,830.16
2004,CE,Feminino,398584,602.1
2004,CE,Masculino,461851,732.44
2004,DF,Feminino,293080,1893.0
2004,DF,Masculino,561383,1906.26
2004,ES,Feminino,227053,738.31
2004,ES,Masculino,366540,901.74
2004,GO,Feminino,353491,708.54
2004,GO,Masculino,519333,813.95
2004,MA,Feminino,166413,752.76
2004,MA,Masculino,203957,802.96
2004,MG,Feminino,1309987,717.4
2004,MG,Masculino,2022788,860.87
2004,MS,Feminino,146961,753.74
2004,MS,Masculino,244699,847.65
2004,MT,Feminino,166966,782.57
2004,MT,Masculino,305670,849.68
2004,PA,Feminino,238447,737.27
2004,PA,Masculino,397046,792.33
2004,PB,Feminino,179295,622.5
2004,PB,Masculino,216855,709.65
2004,PE,Feminino,398317,672.64
2004,PE,Masculino,624292,754.94
2004,PI,Feminino,127674,630.39
2004,PI,Masculino,135509,756.86
2004,PR,Feminino,822687,757.51
2004,PR,Masculino,1210083,963.22
2004,RJ,Feminino,1200005,1029.15
2004,RJ,Masculino,1860169,1251.48
2004,RN,Feminino,184658,634.49
2004,RN,Masculino,236451,779.04
2004,RO,Feminino,87460,846.78
2004,RO,Masculino,114338,961.34
2004,RR,Feminino,8717,889.13
2004,RR,Masculino,14555,1018.5
2004,RS,Feminino,939593,878.4
2004,RS,Masculino,1253738,1087.76
2004,SC,Feminino,566143,739.54
2004,SC,Masculino,840104,977.93
2004,SE,Feminino,108563,758.25
2004,SE,Masculino,147493,864.65
2004,SP,Feminino,3655373,1056.11
2004,SP,Masculino,5617804,1323.79
2004,TO,Feminino,71289,729.27
2004,TO,Masculino,88406,833.24
2005,AC,Feminino,37394,996.05
2005,AC,Masculino,42037,1041.38
2005,AL,Feminino,131854,698.15
2005,AL,Masculino,235262,754.31
2005,AM,Feminino,118003,839.88
2005,AM,Masculino,288390,1251.38
2005,AP,Feminino,31746,1262.5
2005,AP,Masculino,41364,1313.66
2005,BA,Feminino,672494,789.68
2005,BA,Masculino,924496,916.54
2005,CE,Feminino,422503,672.64
2005,CE,Masculino,497658,794.75
2005,DF,Feminino,310615,2082.59
2005,DF,Masculino,581094,2084.79
2005,ES,Feminino,251790,813.22
2005,ES,Masculino,404554,987.15
2005,GO,Feminino,388911,777.27
2005,GO,Masculino,556016,892.81
2005,MA,Feminino,178784,690.5
2005,MA,Masculino,221370,823.8
2005,MG,Feminino,1433137,764.08
2005,MG,Masculino,2159423,928.63
2005,MS,Feminino,162920,846.79
2005,MS,Masculino,256277,932.19
2005,MT,Feminino,182056,831.89
2005,MT,Masculino,308059,913.01
2005,PA,Feminino,255734,806.78
2005,PA,Masculino,420123,857.09
2005,PB,Feminino,189306,670.14
2005,PB,Masculino,231529,776.87
2005,PE,Feminino,436618,747.85
2005,PE,Masculino,658933,826.21
2005,PI,Feminino,134774,683.99
2005,PI,Masculino,144424,793.07
2005,PR,Feminino,867418,833.28
2005,PR,Masculino,1241930,1048.41
2005,RJ,Feminino,1271700,1093.2
2005,RJ,Masculino,1920084,1345.08
2005,RN,Feminino,197106,698.76
2005,RN,Masculino,253691,843.49
2005,RO,Feminino,92607,913.0
2005,RO,Masculino,120569,1035.48
2005,RR,Feminino,14648,1120.44
2005,RR,Masculino,19101,1244.69
2005,RS,Feminino,965869,947.21
2005,RS,Masculino,1269599,1162.8
2005,SC,Feminino,607141,791.17
2005,SC,Masculino,879828,1058.89
2005,SE,Feminino,118412,848.58
2005,SE,Masculino,159376,943.68
2005,SP,Feminino,3856669,1127.65
2005,SP,Masculino,5904095,1409.63
2005,TO,Feminino,76294,814.5
2005,TO,Masculino,92827,909.99
2006,AC,Feminino,39290,1161.61
2006,AC,Masculino,46293,1188.01
2006,AL,Feminino,141854,793.63
2006,AL,Masculino,251378,839.48
2006,AM,Feminino,186766,1107.12
2006,AM,Masculino,252605,1322.5
2006,AP,Feminino,34365,1433.92
2006,AP,Masculino,44152,1417.89
2006,BA,Feminino,715412,879.29
2006,BA,Masculino,966061,993.85
2006,CE,Feminino,451091,750.16
2006,CE,Masculino,538399,872.45
2006,DF,Feminino,327679,2411.22
2006,DF,Masculino,589250,2395.87
2006,ES,Feminino,272397,903.02
2006,ES,Masculino,434983,1080.33
2006,GO,Feminino,408234,880.95
2006,GO,Masculino,584588,993.46
2006,MA,Feminino,194825,763.66
2006,MA,Masculino,242608,900.57
2006,MG,Feminino,1471654,854.19
2006,MG,Masculino,2272389,1017.44
2006,MS,Feminino,171915,959.39
2006,MS,Masculino,266770,1073.56
2006,MT,Feminino,193252,967.04
2006,MT,Masculino,324873,1023.07
2006,PA,Feminino,281922,909.53
2006,PA,Masculino,456680,957.48
2006,PB,Feminino,200569,738.18
2006,PB,Masculino,250151,852.04
2006,PE,Feminino,466161,824.28
2006,PE,Masculino,696395,896.77
2006,PI,Feminino,140243,793.48
2006,PI,Masculino,153005,894.48
2006,PR,Feminino,944245,894.33
2006,PR,Masculino,1307045,1130.94
2006,RJ,Feminino,1339715,1178.02
2006,RJ,Masculino,2033912,1429.93
2006,RN,Feminino,201359,814.81
2006,RN,Masculino,273898,940.21
2006,RO,Feminino,98917,976.83
2006,RO,Masculino,128607,1134.45
2006,RR,Feminino,16131,1238.48
2006,RR,Masculino,20607,1392.41
2006,RS,Feminino,1011936,1021.58
2006,RS,Masculino,1308805,1265.08
2006,SC,Feminino,666202,869.42
2006,SC,Masculino,932252,1157.23
2006,SE,Feminino,127710,989.66
2006,SE,Masculino,174784,1066.59
2006,SP,Feminino,4101617,1197.72
2006,SP,Masculino,6213501,1494.79
2006,TO,Feminino,84239,937.51
2006,TO,Masculino,101552,1022.63
2007,AC,Feminino,42097,1288.88
2007,AC,Masculino,49912,1285.79
2007,AL,Feminino,148610,873.04
2007,AL,Masculino,259327,899.77
2007,AM,Feminino,201467,1154.25
2007,AM,Masculino,281260,1398.21
2007,AP,Feminino,39060,1510.86
2007,AP,Masculino,49838,1503.63
2007,BA,Feminino,760271,943.41
2007,BA,Masculino,1024355,1062.46
2007,CE,Feminino,479502,813.7
2007,CE,Masculino,579890,919.72
2007,DF,Feminino,341613,2559.13
2007,DF,Masculino,603051,2541.7
2007,ES,Feminino,296951,984.29
2007,ES,Masculino,454608,1172.06
2007,GO,Feminino,431873,952.74
2007,GO,Masculino,629553,1080.38
2007,MA,Feminino,210943,835.45
2007,MA,Masculino,271995,975.23
2007,MG,Feminino,1623657,903.63
2007,MG,Masculino,2412546,1089.88
2007,MS,Feminino,183426,1009.61
2007,MS,Masculino,288744,1133.52
2007,MT,Feminino,211388,1007.92
2007,MT,Masculino,360217,1090.59
2007,PA,Feminino,301174,1003.72
2007,PA,Masculino,494978,1043.57
2007,PB,Feminino,208656,806.3
2007,PB,Masculino,266815,900.64
2007,PE,Feminino,497810,897.5
2007,PE,Masculino,741689,959.55
2007,PI,Feminino,137490,835.78
2007,PI,Masculino,161341,958.87
2007,PR,Feminino,996045,963.66
2007,PR,Masculino,1382886,1203.68
2007,RJ,Feminino,1480921,1265.37
2007,RJ,Masculino,2184925,1520.89
2007,RN,Feminino,213183,883.6
2007,RN,Masculino,285284,1013.59
2007,RO,Feminino,104371,1010.47
2007,RO,Masculino,141143,1171.21
2007,RR,Feminino,20511,1301.06
2007,RR,Masculino,25231,1463.61
2007,RS,Feminino,1054984,1078.21
2007,RS,Masculino,1370856,1329.25
2007,SC,Feminino,717726,920.95
2007,SC,Masculino,980074,1215.35
2007,SE,Feminino,135045,1027.29
2007,SE,Masculino,185631,1115.21
2007,SP,Feminino,4432104,1255.93
2007,SP,Masculino,6646800,1576.06
2007,TO,Feminino,90112,1024.42
2007,TO,Masculino,113487,1104.43
2008,AC,Feminino,44277,1383.04
2008,AC,Masculino,54447,1371.07
2008,AL,Feminino,155158,980.97
2008,AL,Masculino,269875,986.64
2008,AM,Feminino,211089,1290.65
2008,AM,Masculino,299130,1551.37
2008,AP,Feminino,44533,1678.13
2008,AP,Masculino,53650,1715.14
2008,BA,Feminino,791661,1042.93
2008,BA,Masculino,1069791,1162.52
2008,CE,Feminino,512710,903.51
2008,CE,Masculino,617289,1000.59
2008,DF,Feminino,362900,2842.62
2008,DF,Masculino,638183,2831.97
2008,ES,Feminino,306467,1068.76
2008,ES,Masculino,469823,1297.57
2008,GO,Feminino,467049,1003.99
2008,GO,Masculino,667997,1177.76
2008,MA,Feminino,234752,944.85
2008,MA,Masculino,305258,1087.69
2008,MG,Feminino,1696571,1003.73
2008,MG,Masculino,2487612,1208.46
2008,MS,Feminino,197938,1114.49
2008,MS,Masculino,299382,1268.68
2008,MT,Feminino,212899,1112.1
2008,MT,Masculino,377639,1181.88
2008,PA,Feminino,327358,1101.03
2008,PA,Masculino,518397,1168.4
2008,PB,Feminino,222206,889.8
2008,PB,Masculino,291133,962.16
2008,PE,Feminino,522854,998.9
2008,PE,Masculino,785917,1066.01
2008,PI,Feminino,153263,964.88
2008,PI,Masculino,182369,1068.81
2008,PR,Feminino,1063409,1043.53
2008,PR,Masculino,1440518,1309.89
2008,RJ,Feminino,1479435,1375.77
2008,RJ,Masculino,2232948,1686.17
2008,RN,Feminino,219122,980.4
2008,RN,Masculino,296105,1138.02
2008,RO,Feminino,112306,1097.91
2008,RO,Masculino,150279,1279.18
2008,RR,Feminino,23719,1353.26
2008,RR,Masculino,27699,1522.35
2008,RS,Feminino,1102995,1159.63
2008,RS,Masculino,1418316,1432.22
2008,SC,Feminino,763086,1007.3
2008,SC,Masculino,1014518,1317.08
2008,SE,Feminino,132791,1130.5
2008,SE,Masculino,186455,1224.58
2008,SP,Feminino,4750196,1352.96
2008,SP,Masculino,6962967,1722.9
2008,TO,Feminino,95841,1108.88
2008,TO,Masculino,117284,1197.12
2009,AC,Feminino,47077,1468.78
2009,AC,Masculino,58936,1439.74
2009,AL,Feminino,161520,1077.2
2009,AL,Masculino,284616,1096.24
2009,AM,Feminino,208754,1348.2
2009,AM,Masculino,300891,1591.74
2009,AP,Feminino,47573,1813.66
2009,AP,Masculino,58198,1808.12
2009,BA,Feminino,845031,1146.42
2009,BA,Masculino,1154601,1264.43
2009,CE,Feminino,556970,998.29
2009,CE,Masculino,679291,1096.97
2009,DF,Feminino,383122,3099.39
2009,DF,Masculino,679119,3021.41
2009,ES,Feminino,331025,1171.55
2009,ES,Masculino,485881,1391.43
2009,GO,Feminino,500322,1104.86
2009,GO,Masculino,708988,1277.52
2009,MA,Feminino,245076,1068.73
2009,MA,Masculino,317199,1166.07
2009,MG,Feminino,1786720,1081.94
2009,MG,Masculino,2564119,1307.31
2009,MS,Feminino,210045,1234.58
2009,MS,Masculino,313462,1382.32
2009,MT,Feminino,229759,1209.85
2009,MT,Masculino,392700,1301.11
2009,PA,Feminino,343244,1184.32
2009,PA,Masculino,527625,1252.02
2009,PB,Feminino,237306,1016.55
2009,PB,Masculino,306069,1088.82
2009,PE,Feminino,562048,1099.04
2009,PE,Masculino,837949,1163.23
2009,PI,Feminino,156735,1081.53
2009,PI,Masculino,194966,1176.42
2009,PR,Feminino,1137131,1141.17
2009,PR,Masculino,1500658,1418.37
2009,RJ,Feminino,1540772,1489.87
2009,RJ,Masculino,2310487,1822.44
2009,RN,Feminino,229367,1099.5
2009,RN,Masculino,309390,1255.32
2009,RO,Feminino,122136,1201.01
2009,RO,Masculino,174801,1435.14
2009,RR,Feminino,35864,1631.36
2009,RR,Masculino,37907,1738.15
2009,RS,Feminino,1149761,1234.64
2009,RS,Masculino,1452559,1511.31
2009,SC,Feminino,796320,1089.5
2009,SC,Masculino,1042014,1414.7
2009,SE,Feminino,143525,1253.22
2009,SE,Masculino,200527,1359.44
2009,SP,Feminino,4961286,1459.09
2009,SP,Masculino,7117845,1835.04
2009,TO,Feminino,104032,1234.12
2009,TO,Masculino,124227,1327.81
2010,AC,Feminino,55077,1592.68
2010,AC,Masculino,66110,1622.34
2010,AL,Feminino,170819,1181.89
2010,AL,Masculino,300173,1179.17
2010,AM,Feminino,244954,1413.91
2010,AM,Masculino,330785,1710.46
2010,AP,Feminino,49248,1980.07
2010,AP,Masculino,58943,1979.57
2010,BA,Feminino,892170,1248.49
2010,BA,Masculino,1247062,1377.29
2010,CE,Feminino,587494,1096.58
2010,CE,Masculino,738298,1194.98
2010,DF,Feminino,399326,3281.38
2010,DF,Masculino,700506,3269.94
2010,ES,Feminino,350876,1278.1
2010,ES,Masculino,509545,1533.32
2010,GO,Feminino,548237,1230.25
2010,GO,Masculino,765404,1402.64
2010,MA,Feminino,272997,1186.31
2010,MA,Masculino,363628,1293.33
2010,MG,Feminino,1921785,1178.17
2010,MG,Masculino,2725106,1443.25
2010,MS,Feminino,227179,1346.5
2010,MS,Masculino,333610,1519.6
2010,MT,Feminino,242337,1357.13
2010,MT,Masculino,414205,1449.07
2010,PA,Feminino,370211,1339.46
2010,PA,Masculino,581024,1387.35
2010,PB,Feminino,250338,1141.97
2010,PB,Masculino,329166,1234.24
2010,PE,Feminino,609439,1208.12
2010,PE,Masculino,927187,1293.44
2010,PI,Feminino,165486,1175.61
2010,PI,Masculino,211977,1278.51
2010,PR,Feminino,1194155,1250.21
2010,PR,Masculino,1589560,1559.13
2010,RJ,Feminino,1638358,1606.01
2010,RJ,Masculino,2441724,1992.29
2010,RN,Feminino,241494,1220.93
2010,RN,Masculino,333532,1371.45
2010,RO,Feminino,134349,1308.4
2010,RO,Masculino,199941,1603.18
2010,RR,Feminino,37441,1715.58
2010,RR,Masculino,41144,1821.47
2010,RS,Feminino,1247523,1326.94
2010,RS,Masculino,1556639,1647.89
2010,SC,Feminino,862060,1193.37
2010,SC,Masculino,1107594,1558.7
2010,SE,Feminino,152261,1415.46
2010,SE,Masculino,217318,1501.32
2010,SP,Feminino,5343083,1561.6
2010,SP,Masculino,7530522,1990.84
2010,TO,Feminino,106900,1375.72
2010,TO,Masculino,132055,1452.91
2011,AC,Feminino,55086,1740.02
2011,AC,Masculino,66235,1762.35
2011,AL,Feminino,176639,1267.58
2011,AL,Masculino,321259,1272.33
2011,AM,Feminino,251665,1561.52
2011,AM,Masculino,346245,1843.06
2011,AP,Feminino,52646,2072.8
2011,AP,Masculino,66565,2049.18
2011,BA,Feminino,951044,1354.52
2011,BA,Masculino,1314574,1510.06
2011,CE,Feminino,622126,1208.74
2011,CE,Masculino,784780,1308.51
2011,DF,Feminino,424916,3406.64
2011,DF,Masculino,731992,3424.28
2011,ES,Feminino,370232,1365.3
2011,ES,Masculino,531838,1664.5
2011,GO,Feminino,581056,1354.97
2011,GO,Masculino,804174,1549.65
2011,MA,Feminino,291059,1275.87
2011,MA,Masculino,384215,1403.8
2011,MG,Feminino,2043361,1290.54
2011,MG,Masculino,2807615,1593.18
2011,MS,Feminino,245206,1451.95
2011,MS,Masculino,352762,1663.53
2011,MT,Feminino,265623,1464.07
2011,MT,Masculino,443754,1600.82
2011,PA,Feminino,409254,1465.96
2011,PA,Masculino,627835,1543.26
2011,PB,Feminino,260831,1254.85
2011,PB,Masculino,353982,1321.81
2011,PE,Feminino,656821,1328.85
2011,PE,Masculino,992106,1442.43
2011,PI,Feminino,172656,1300.49
2011,PI,Masculino,220707,1406.23
2011,PR,Feminino,1260129,1385.31
2011,PR,Masculino,1660148,1731.37
2011,RJ,Feminino,1758122,1741.64
2011,RJ,Masculino,2590930,2178.29
2011,RN,Feminino,247226,1363.67
2011,RN,Masculino,345218,1502.11
2011,RO,Feminino,144743,1427.0
2011,RO,Masculino,207717,1795.27
2011,RR,Feminino,46317,1746.82
2011,RR,Masculino,45671,1933.69
2011,RS,Feminino,1306155,1435.1
2011,RS,Masculino,1614434,1790.01
2011,SC,Feminino,906874,1315.08
2011,SC,Masculino,1154703,1707.22
2011,SE,Feminino,159197,1526.26
2011,SE,Masculino,226640,1651.37
2011,SP,Feminino,5637045,1702.54
2011,SP,Masculino,7775734,2182.15
2011,TO,Feminino,106243,1649.8
2011,TO,Masculino,136526,1698.27
2012,AC,Feminino,56023,1921.92
2012,AC,Masculino,69206,1928.72
2012,AL,Feminino,183150,1416.15
2012,AL,Masculino,321982,1410.88
2012,AM,Feminino,260751,1702.42
2012,AM,Masculino,355626,2004.58
2012,AP,Feminino,53686,2299.55
2012,AP,Masculino,69270,2274.71
2012,BA,Feminino,956828,1506.75
2012,BA,Masculino,1299793,1655.72
2012,CE,Feminino,628983,1358.22
2012,CE,Masculino,794665,1464.79
2012,DF,Feminino,439895,3584.5
2012,DF,Masculino,741754,3672.19
2012,ES,Feminino,385593,1497.01
2012,ES,Masculino,540743,1836.03
2012,GO,Feminino,608858,1530.36
2012,GO,Masculino,841207,1778.76
2012,MA,Feminino,299682,1446.32
2012,MA,Masculino,396666,1578.66
2012,MG,Feminino,2103085,1424.35
2012,MG,Masculino,2825140,1761.61
2012,MS,Feminino,249683,1572.86
2012,MS,Masculino,367510,1825.52
2012,MT,Feminino,282204,1634.59
2012,MT,Masculino,462354,1801.47
2012,PA,Feminino,418822,1690.53
2012,PA,Masculino,633522,1738.46
2012,PB,Feminino,266612,1366.0
2012,PB,Masculino,361435,1437.65
2012,PE,Feminino,679370,1493.8
2012,PE,Masculino,1015277,1617.9
2012,PI,Feminino,182647,1434.77
2012,PI,Masculino,235733,1522.94
2012,PR,Feminino,1344226,1535.68
2012,PR,Masculino,1689439,1908.43
2012,RJ,Feminino,1828945,1911.26
2012,RJ,Masculino,2632761,2414.37
2012,RN,Feminino,251820,1513.4
2012,RN,Masculino,350406,1662.11
2012,RO,Feminino,150998,1537.98
2012,RO,Masculino,214144,1932.8
2012,RR,Feminino,47025,1883.86
2012,RR,Masculino,46752,2073.51
2012,RS,Feminino,1357127,1589.21
2012,RS,Masculino,1635904,1977.22
2012,SC,Feminino,937571,1484.29
2012,SC,Masculino,1165431,1881.48
2012,SE,Feminino,160457,1709.48
2012,SE,Masculino,228050,1830.4
2012,SP,Feminino,5913734,1854.03
2012,SP,Masculino,7869807,2367.48
2012,TO,Feminino,108757,1804.16
2012,TO,Masculino,137603,1875.06
2013,AC,Feminino,58193,2059.22
2013,AC,Masculino,71039,2025.73
2013,AL,Feminino,189958,1551.14
2013,AL,Masculino,319167,1546.83
2013,AM,Feminino,273173,1832.18
2013,AM,Masculino,371238,2157.8
2013,AP,Feminino,55257,2490.86
2013,AP,Masculino,71474,2471.57
2013,BA,Feminino,986577,1642.78
2013,BA,Masculino,1328330,1795.83
